,0
297,78.32959183673469
298,78.41961451247165
299,77.47857142857143
300,78.47619047619048
301,91.31666666666665
302,80.51581632653061
303,73.74574829931973
304,75.71513605442176
305,73.3221088435374
306,79.05714285714285
307,77.73809523809523
308,80.84285714285714
309,87.83571428571429
310,70.26666666666667
311,81.17857142857143
312,74.22755102040817
313,76.67857142857143
314,79.45510204081633
315,71.63469387755103
316,77.59523809523809
317,70.08571428571429
318,72.80238095238096
319,73.67125850340135
320,79.1047619047619
321,82.1190476190476
322,79.14285714285714
323,90.73333333333333
324,71.13860544217687
325,62.738095238095234
326,82.47891156462586
327,76.47619047619048
328,74.76496598639457
329,68.75952380952381
330,81.7
331,71.44897959183673
332,69.29659863945578
333,86.71428571428571
334,68.53571428571429
335,74.4438775510204
336,82.22857142857143
337,78.31428571428572
338,75.79761904761904
339,84.63265306122447
340,71.75510204081634
341,70.28571428571429
342,78.28571428571429
343,85.48333333333333
344,62.715873015873015
345,67.28673469387755
346,77.25595238095238
347,74.35714285714286
348,88.57142857142857
349,77.54285714285713
350,68.54285714285714
351,81.86666666666666
352,93.83095238095237
353,82.87261904761905
354,78.96428571428571
355,64.88265306122449
356,91.17207792207793
357,81.12207792207792
358,86.50930735930737
359,88.29251700680273
360,80.73401360544217
361,74.96428571428571
362,73.96666666666667
363,78.26666666666667
364,71.08333333333333
365,73.33571428571429
366,81.32142857142857
367,78.30714285714285
368,66.17857142857143
369,83.5904761904762
370,79.04297924297923
371,71.68571428571428
372,65.88809523809523
373,94.08894557823128
374,78.91190476190476
375,89.23571428571428
376,72.14285714285714
377,91.38542878689938
378,81.31727994227994
379,64.52142857142857
380,83.9498299319728
381,92.27380952380953
382,69.0
383,87.17006802721089
384,70.78095238095237
385,87.85238095238095
386,72.95804988662131
387,75.1309523809524
388,81.15714285714284
389,79.89285714285714
390,82.78363345338134
391,66.67857142857143
392,82.863155471979
393,73.18707482993197
394,76.53571428571429
395,77.75
396,81.34285714285714
397,87.54761904761904
398,73.38571428571429
399,84.14285714285714
400,66.46428571428572
401,81.80102040816327
402,85.20714285714284
403,87.03571428571429
404,88.01904761904761
405,78.96938775510205
406,86.73055555555557
407,76.08571428571429
408,68.0
409,74.9047619047619
410,82.1047619047619
411,66.28571428571429
412,72.86292517006802
413,75.98639455782313
414,73.33503401360544
415,91.92619047619048
416,75.47619047619048
417,77.3809523809524
418,78.60780614540013
419,75.28571428571429
420,76.0578231292517
421,84.70544217687075
422,77.18174603174603
423,91.31428571428572
424,81.29761904761904
425,69.80952380952381
426,82.11451247165532
427,84.41666666666667
428,79.9095238095238
429,86.8142857142857
430,82.68333333333332
431,81.87857142857142
432,80.38886827458256
433,72.37414965986395
434,89.06462585034014
435,85.5952380952381
436,83.14285714285714
437,88.66428571428571
438,74.71428571428571
439,75.78571428571429
440,84.29659863945578
441,83.5095238095238
442,63.214285714285715
443,85.21428571428571
444,71.5904761904762
445,74.84953776382348
446,76.478293135436
447,77.07380952380952
448,86.93571428571428
449,84.18412698412699
450,76.0547619047619
451,73.2595238095238
452,86.20068027210884
453,78.85884353741497
454,86.88860544217688
455,78.78248299319729
456,67.32551020408164
457,79.83333333333333
458,77.1452380952381
459,72.53619832548405
460,72.39285714285714
461,77.53095238095239
462,73.41530612244898
463,70.17687074829931
464,65.83333333333333
465,65.70714285714286
466,90.04761904761904
467,69.38095238095238
468,77.64285714285714
469,90.94308390022677
470,74.39285714285714
471,69.25
472,84.84421768707482
473,80.23185941043084
474,76.72312925170068
475,81.47142857142856
476,77.85714285714286
477,75.43571428571428
478,76.92397959183674
479,87.94047619047619
480,83.04761904761905
481,85.07142857142857
482,89.8408163265306
483,76.04285714285713
484,90.55714285714285
485,90.6591836734694
486,75.32142857142857
487,86.65476190476191
488,70.92142857142856
489,83.27755102040817
490,85.89999999999999
491,84.42142857142858
492,82.76428571428572
493,72.59761904761905
494,79.53571428571429
495,83.93809523809523
496,76.91829004329006
497,85.54761904761904
498,74.45
499,81.06904761904762
500,88.89455782312925
501,82.21428571428571
502,80.08095238095237
503,83.86428571428571
504,68.32142857142857
505,95.13775510204081
506,89.42738095238096
507,92.3809523809524
508,84.07142857142857
509,75.54087301587302
510,88.07619047619048
511,78.4920634920635
512,86.2482993197279
513,77.10714285714286
514,66.32142857142858
515,70.36190476190475
516,90.73809523809526
517,73.0
518,79.17857142857143
519,71.50357142857142
520,76.15873015873015
521,70.3
522,84.29047619047618
523,74.02857142857144
524,83.93571428571428
525,82.03571428571429
526,73.79557823129252
527,84.53809523809524
528,83.29285714285716
529,91.3
530,91.13214285714285
531,78.11054421768709
532,70.96428571428571
533,79.69047619047619
534,77.52721088435374
535,81.91836734693877
536,89.15952380952379
537,75.75
538,79.58452380952382
539,80.91904761904762
540,81.35952380952381
541,74.14285714285714
542,79.0
543,80.60714285714286
544,86.73809523809523
545,78.8809523809524
546,88.02380952380953
547,83.62619047619047
548,92.23979591836735
549,76.22857142857143
550,90.38095238095238
551,69.83333333333333
552,76.38253968253969
553,81.80952380952382
554,67.35714285714286
555,69.70744176458462
556,89.56190476190477
557,87.88095238095238
558,88.17142857142858
559,85.51948051948052
560,81.56190476190477
561,89.9952380952381
562,90.75
563,86.1952380952381
564,82.73107606679037
565,75.67925170068027
566,79.69047619047618
567,68.5498866213152
568,83.77380952380953
569,74.87551020408164
570,78.28571428571429
571,72.71428571428571
572,85.53571428571429
573,88.81598639455783
574,81.87142857142858
575,83.67857142857143
576,77.03571428571429
577,83.5904761904762
578,84.25
579,87.46666666666667
580,88.25
581,80.44081632653061
582,90.01666666666667
583,74.55952380952381
584,83.10238095238095
585,76.88010204081634
586,68.31689342403628
587,92.15476190476191
588,85.83639455782313
589,85.41309523809524
590,76.90357142857144
591,81.77499999999999
592,82.82142857142857
593,84.00578231292516
594,83.3530612244898
595,100.0221088435374
596,77.32941661513091
597,96.96428571428571
598,88.73809523809526
599,87.81938775510206
600,79.35714285714286
601,88.18571428571428
602,77.17380952380952
603,80.50510204081634
604,92.03571428571429
605,82.14285714285714
606,79.77857142857144
607,82.85714285714286
608,82.5952380952381
609,87.8452380952381
610,87.64285714285714
611,74.89965986394557
612,80.07619047619048
613,77.02216553287982
614,79.60934065934066
615,85.65476190476191
616,78.03571428571429
617,73.72142857142856
618,79.78571428571429
619,74.80952380952381
620,85.04761904761904
621,81.29225336067441
622,76.45476190476191
623,78.68571428571428
624,85.63945578231292
625,75.94353741496597
626,85.64285714285714
627,69.97142857142858
628,80.36428571428571
629,65.90204081632653
630,86.72380952380952
631,78.27142857142857
632,81.35714285714286
633,87.21428571428571
634,82.42086167800453
635,75.52619047619048
636,73.17142857142856
637,89.9453514739229
638,85.64285714285714
639,86.86904761904762
640,91.79285714285713
641,77.7471655328798
642,75.62925170068027
643,68.47619047619047
644,73.78996598639456
645,84.47063492063492
646,77.72619047619048
647,80.39285714285714
648,76.84801596736052
649,74.35238095238095
650,87.03384353741497
651,63.88095238095239
652,82.41309523809524
653,75.87091836734693
654,90.25
655,66.57720057720057
656,64.92789115646258
657,68.46428571428571
658,69.92857142857143
659,77.80204081632654
660,77.65714285714286
661,75.44047619047618
662,74.53571428571429
663,76.07142857142857
664,80.26666666666667
665,68.88571428571429
666,81.14285714285714
667,74.5952380952381
668,78.01020408163265
669,81.29863945578232
670,88.16428571428571
671,81.44829931972788
672,80.03571428571429
673,83.74761904761905
674,83.06309523809524
675,79.28808493094208
676,77.82500000000002
677,75.22108843537414
678,86.64285714285714
679,86.08163265306122
680,77.09374871160584
681,84.97857142857143
682,85.01938775510204
683,67.75238095238095
684,76.18571428571428
685,87.13571428571429
686,86.85714285714286
687,76.64285714285714
688,90.35714285714286
689,82.54098639455783
690,78.96428571428571
691,79.58809523809524
692,79.32857142857142
693,75.76666666666668
694,75.65714285714286
695,83.91700680272109
696,73.5
697,81.07568027210884
698,79.10714285714286
699,85.00714285714285
700,85.31666666666668
701,78.06591424448568
702,88.71428571428571
703,74.13571428571429
704,82.31719233147805
705,75.45476190476191
706,77.92261904761905
707,88.18571428571428
708,75.37159863945578
709,84.96428571428571
710,97.64285714285714
711,78.70476190476191
712,81.75
713,72.68571428571428
714,84.3690476190476
715,76.91904761904763
716,74.67857142857143
717,77.67857142857143
718,77.86666666666666
719,70.24761904761905
720,80.04523809523809
721,83.70238095238096
722,70.38095238095238
723,75.2547619047619
724,81.83051948051948
725,76.27619047619046
726,81.68560606060608
727,78.71190476190476
728,87.73095238095239
729,81.86054421768709
730,80.3436507936508
731,90.84897959183672
732,80.91139693639694
733,73.85714285714286
734,74.26088435374149
735,85.82142857142857
736,68.04285714285714
737,78.51938775510204
738,86.04642857142858
739,90.81666666666665
740,76.67857142857143
741,78.26349206349207
742,76.63985260770974
743,83.09285714285714
744,85.40612244897959
745,84.16190476190476
746,69.06802721088435
747,78.68095238095238
748,85.03015873015873
749,88.0095238095238
750,65.91785714285714
751,75.95952380952382
752,71.86734693877551
753,69.86734693877551
754,71.36938775510204
755,82.33333333333334
756,87.65714285714284
757,78.16904761904763
758,66.39285714285714
759,83.23971861471861
760,81.07142857142857
761,78.35714285714286
762,95.8670634920635
763,76.11428571428571
764,81.20714285714287
765,84.20000000000002
766,77.74149659863944
767,72.89880952380953
768,75.84285714285714
769,84.27579365079364
770,88.26190476190474
771,84.58316326530611
772,81.55595238095238
773,85.08387445887446
774,74.7452380952381
775,79.25238095238095
776,80.24900793650794
777,77.87142857142858
778,90.65612244897957
779,94.1874149659864
780,75.40561224489797
781,72.25680272108845
782,79.42857142857143
783,75.75238095238095
784,69.63095238095238
785,85.38721437292865
786,67.36734693877551
787,77.99047619047619
788,75.51190476190474
789,80.61836734693877
790,71.12380952380953
791,73.61190476190475
792,81.76190476190474
793,78.4940476190476
794,71.19761904761904
795,71.42857142857143
796,61.69285714285714
797,74.63571428571429
798,90.98809523809523
799,78.36802721088436
800,83.07687074829933
801,79.66666666666666
802,79.96275510204082
803,88.67857142857143
804,73.28571428571429
805,66.44047619047619
806,70.89285714285714
807,68.05850340136054
808,70.53877551020409
809,63.80714285714286
810,75.10714285714286
811,78.0579365079365
812,84.5688775510204
813,69.9764172335601
814,69.74285714285715
815,74.70238095238095
816,85.9095238095238
817,84.76507936507937
818,89.34013605442178
819,75.35231092436973
820,67.38299319727892
821,85.25447330447331
822,77.17857142857143
823,84.26757369614513
824,81.80714285714285
825,66.00845186559472
826,79.41439393939393
827,79.66666666666667
828,80.7452380952381
829,71.17802197802197
830,67.46020408163265
831,79.6797619047619
832,83.51190476190474
833,82.26122448979592
834,75.82346938775511
835,70.66071428571429
836,77.84523809523809
837,65.09523809523809
838,72.38503401360545
839,69.70238095238095
840,78.73809523809523
841,78.25
842,76.0
843,77.7952380952381
844,74.73809523809526
845,80.79285714285713
846,71.8404761904762
847,66.78333333333335
848,70.7234693877551
849,80.6452380952381
850,77.71768707482991
851,68.00510204081631
852,84.16666666666666
853,79.5952380952381
854,81.13939393939394
855,81.58333333333333
856,84.36473922902495
857,82.39285714285714
858,70.76020408163265
859,78.943537414966
860,65.94285714285715
861,83.92857142857143
862,79.03571428571429
863,80.83078231292517
864,80.95952380952382
865,70.87142857142858
866,91.25510204081634
867,79.1857142857143
868,77.3421768707483
869,75.48571428571428
870,76.54047619047618
871,82.24192949907236
872,83.5
873,79.91190476190476
874,69.68163265306121
875,82.82857142857142
876,72.7404761904762
877,77.41071428571429
878,75.06156462585034
879,81.9765306122449
880,75.3691958834816
881,75.8952380952381
882,80.28095238095239
883,78.71428571428571
884,67.74285714285715
885,69.25952380952381
886,76.78571428571429
887,80.27142857142857
888,76.39285714285714
889,85.4047619047619
890,78.26904761904764
891,83.95
892,93.04761904761905
893,78.21428571428571
894,69.88571428571429
895,69.22857142857143
896,79.39999999999999
897,69.74149659863946
898,81.91269841269842
899,81.5952380952381
900,87.24458874458875
901,92.02380952380952
902,65.11904761904762
903,90.85714285714286
904,75.77619047619046
905,67.57142857142857
906,70.7404761904762
907,79.39285714285714
908,79.48514739229024
909,78.32867608581894
910,67.38095238095238
911,82.46428571428571
912,71.62619047619047
913,83.26190476190474
914,85.03333333333333
915,79.47142857142856
916,68.75680272108845
917,87.42142857142858
918,76.17142857142856
919,74.66326530612244
920,87.69455782312924
921,63.68673469387755
922,88.92857142857143
923,70.67258297258297
924,84.16666666666667
925,66.82142857142857
926,73.55952380952381
927,83.45238095238096
928,74.25
929,72.71088435374149
930,74.1497990105133
931,76.80714285714285
932,77.79183673469389
933,71.17857142857143
934,76.91428571428571
935,71.0
936,67.29285714285714
937,74.69183673469388
938,86.57142857142857
939,80.94761904761904
940,70.14285714285714
941,85.05997732426304
942,90.22925170068028
943,82.0297619047619
944,79.75
945,76.64337250051537
946,88.36904761904762
947,81.43214285714285
948,71.5
949,73.42857142857143
950,77.5
951,71.96071428571429
952,76.70204081632653
953,67.23809523809524
954,79.32142857142857
955,77.57142857142857
956,83.35714285714286
957,70.46933621933621
958,79.19591836734693
959,73.0
960,74.56428571428572
961,71.19047619047619
962,74.82142857142857
963,73.4234693877551
964,72.58571428571429
965,80.30277777777779
966,75.43333333333335
967,79.99285714285715
968,81.2452380952381
969,77.82539682539684
970,76.11190476190475
971,82.46666666666667
972,91.28571428571429
973,82.41904761904763
974,86.61904761904762
975,85.45606060606062
976,80.28095238095239
977,77.45833333333334
978,66.54251700680273
979,66.04761904761904
980,84.0904761904762
981,86.48809523809523
982,87.22142857142856
983,71.82142857142857
984,81.75714285714285
985,84.77965367965369
986,75.5
987,82.25170068027212
988,82.22108843537414
989,65.92857142857143
990,71.58561121418265
991,85.96428571428571
992,67.9047619047619
993,88.64999999999999
994,79.0904761904762
995,72.87142857142858
996,77.33571428571429
997,72.34523809523809
998,90.13809523809525
999,85.41428571428571
1000,70.78809523809524
1001,75.62619047619047
1002,76.39285714285714
1003,74.51190476190477
1004,79.16626984126984
1005,92.41156462585035
1006,81.6595238095238
1007,84.63571428571429
1008,76.30918367346939
1009,82.23809523809526
1010,76.46428571428571
1011,83.4234693877551
1012,77.32210884353742
1013,82.86224489795917
1014,87.4047619047619
1015,82.02551020408164
1016,79.78571428571429
1017,71.1
1018,68.39761904761905
1019,77.42857142857143
1020,86.09285714285714
1021,72.81666666666668
1022,64.68571428571428
1023,81.55714285714285
1024,81.76428571428572
1025,77.10510204081632
1026,73.23333333333333
1027,67.92857142857143
1028,88.10204081632652
1029,86.83398268398268
1030,87.42947845804989
1031,88.21648629148628
1032,75.66839826839828
1033,62.607142857142854
1034,82.94132653061226
1035,90.9047619047619
1036,82.38571428571429
1037,65.86428571428571
1038,80.66190476190476
1039,67.42857142857143
1040,81.7047619047619
1041,71.65555555555555
1042,84.4452380952381
1043,79.2904761904762
1044,76.18333333333332
1045,80.16428571428571
1046,72.34761904761905
1047,82.41734693877551
1048,65.24897959183673
1049,82.63129251700681
1050,73.39909297052155
1051,82.3378094128094
1052,84.37142857142858
1053,75.33333333333334
1054,77.30952380952382
1055,72.69047619047619
1056,67.34285714285714
1057,78.43690476190476
1058,69.39761904761905
1059,81.1452380952381
1060,65.92857142857143
1061,80.62086834733893
1062,76.49104308390022
1063,86.88095238095238
1064,75.22142857142856
1065,71.83095238095238
1066,78.31802721088434
1067,79.04761904761904
1068,75.02380952380953
1069,76.74098639455782
1070,76.94642857142857
1071,77.18011750154606
1072,72.61547619047619
1073,84.21315192743764
1074,71.21428571428571
1075,80.38690476190477
1076,82.21938775510203
1077,67.30952380952381
1078,80.14761904761905
1079,83.64285714285714
1080,77.49319727891157
1081,85.14285714285714
1082,84.27597402597404
1083,77.78571428571429
1084,78.85238095238095
1085,71.04761904761905
1086,85.17596371882087
1087,84.96938775510203
1088,74.14999999999999
1089,74.21428571428571
1090,81.85612244897959
1091,83.79285714285713
1092,79.47619047619048
1093,68.5
1094,70.8047052154195
1095,88.57857142857142
1096,81.34285714285714
1097,75.42108843537414
1098,76.0110544217687
1099,84.04047619047618
1100,83.0952380952381
1101,75.67040816326531
1102,79.2
1103,73.4047619047619
1104,70.39999999999999
1105,77.05714285714286
1106,80.64761904761905
1107,84.56836734693877
1108,76.02154195011337
1109,65.61201814058957
1110,83.38367346938776
1111,88.17857142857143
1112,78.21088435374149
1113,65.57142857142857
1114,75.94761904761904
1115,71.05238095238096
1116,69.38333333333334
1117,79.04553184910328
1118,86.66122448979591
1119,74.02380952380953
1120,69.9795918367347
1121,74.81972789115648
1122,79.57142857142857
1123,76.01920222634509
1124,79.47857142857141
1125,79.95
1126,78.25
1127,75.36904761904762
1128,85.24285714285715
1129,77.64285714285714
1130,82.39285714285714
1131,72.86428571428571
1132,93.21428571428571
1133,73.73809523809523
1134,88.78571428571429
1135,81.82142857142857
1136,81.75
1137,79.40736961451248
1138,78.53673469387755
1139,68.32568027210884
1140,78.14285714285714
1141,79.92448979591836
1142,96.57380952380952
1143,81.26360544217687
1144,71.6797619047619
1145,85.0576530612245
1146,75.10714285714286
1147,80.75952380952381
1148,86.97619047619047
1149,76.79999999999998
1150,87.07142857142857
1151,88.41428571428571
1152,72.75
1153,81.24285714285715
1154,90.3547619047619
1155,82.9
1156,96.10000000000001
1157,72.37142857142858
1158,76.40408163265306
1159,84.78503401360545
1160,90.57142857142857
1161,77.90612244897959
1162,82.45952380952382
1163,69.89455782312925
1164,92.65
1165,84.09183673469387
1166,75.24285714285715
1167,81.83571428571429
1168,63.73571428571429
1169,84.03333333333333
1170,74.09523809523809
1171,78.97380952380954
1172,78.25238095238095
1173,100.35714285714286
1174,79.81666666666668
1175,71.65714285714286
1176,73.14081632653061
1177,77.10714285714286
1178,75.47755102040817
1179,84.58809523809524
1180,82.33163265306122
1181,87.63401360544218
1182,73.14387755102041
1183,73.81428571428572
1184,74.96428571428571
1185,80.23809523809526
1186,93.35714285714286
1187,77.27142857142857
1188,79.0952380952381
1189,75.93809523809523
1190,81.36190476190475
1191,82.27460317460317
1192,82.60714285714286
1193,66.92857142857143
1194,77.40476190476191
1195,82.5547619047619
1196,81.4654761904762
1197,77.87368370064897
1198,76.8404761904762
1199,71.5
1200,80.17335600907029
1201,77.71428571428571
1202,85.39285714285714
1203,64.16666666666667
1204,80.90476190476191
1205,84.94132653061226
1206,91.02857142857144
1207,81.89285714285714
1208,75.29523809523809
1209,76.54761904761905
1210,90.8690476190476
1211,77.0
1212,71.05595238095238
1213,67.42142857142856
1214,72.0
1215,82.85714285714286
1216,75.80952380952382
1217,62.714285714285715
1218,68.48690476190477
1219,85.425
1220,73.83854875283448
1221,83.80714285714285
1222,87.97936507936508
1223,74.65901360544217
1224,77.21904761904761
1225,76.71428571428571
1226,82.06377551020408
1227,81.58571428571429
1228,85.0952380952381
1229,87.61428571428573
1230,80.31904761904762
1231,83.06462585034014
1232,88.05714285714285
1233,75.23333333333333
1234,73.91428571428571
1235,78.70476190476191
1236,69.1857142857143
1237,82.04761904761904
1238,75.64285714285714
1239,72.44285714285715
1240,84.5
1241,85.10238095238095
1242,77.82142857142857
1243,84.39285714285714
1244,77.87142857142858
1245,79.84285714285714
1246,84.78571428571429
1247,78.9047619047619
1248,70.11428571428571
1249,75.95238095238096
1250,69.59285714285714
1251,82.20238095238095
1252,90.60238095238095
1253,86.29183673469387
1254,75.70952380952382
1255,78.64285714285714
1256,63.292857142857144
1257,77.22857142857143
1258,91.5
1259,86.71785714285714
1260,95.92857142857143
1261,86.52142857142859
1262,73.24829931972788
1263,88.51190476190474
1264,86.24285714285715
1265,83.92142857142856
1266,73.19047619047618
1267,82.52380952380953
1268,79.25
1269,87.21428571428571
1270,71.86190476190475
1271,72.07857142857142
1272,85.50068027210885
1273,82.89285714285714
1274,69.39092970521541
1275,88.72562358276646
1276,79.97619047619048
1277,75.12108843537416
1278,82.07210884353742
1279,78.8404761904762
1280,79.78571428571429
1281,78.66666666666666
1282,78.67142857142858
1283,78.30357142857143
1284,76.4047619047619
1285,73.55952380952382
1286,76.2
1287,72.86904761904762
1288,79.41428571428571
1289,70.47278911564625
1290,77.77857142857144
1291,81.27891156462583
1292,76.36031746031746
1293,74.2908163265306
1294,74.30408163265307
1295,91.75714285714285
1296,76.16043083900227
1297,67.16666666666667
1298,74.37142857142855
1299,75.77489177489178
1300,84.29761904761905
1301,79.22738095238095
1302,73.96241496598638
1303,60.023809523809526
1304,75.05476190476192
1305,89.80884353741497
1306,80.07142857142857
1307,68.33333333333333
1308,65.86904761904762
1309,68.75
1310,70.67857142857143
1311,76.72108843537414
1312,76.70673294959009
1313,84.2763605442177
1314,85.14880952380952
1315,76.37857142857142
1316,65.29761904761905
1317,71.16666666666667
1318,93.71428571428571
1319,83.04761904761904
1320,80.30952380952381
1321,71.18095238095238
1322,86.6309523809524
1323,72.0952380952381
1324,84.66326530612244
1325,89.68537414965986
1326,76.89285714285714
1327,80.0
1328,80.9821892393321
1329,75.94087301587301
1330,71.48061224489797
1331,74.94047619047619
1332,81.0
1333,62.525510204081634
1334,79.49285714285715
1335,75.86734693877551
1336,72.78231292517007
1337,75.14455782312925
1338,82.94285714285715
1339,85.80876623376624
1340,76.5755772005772
1341,67.96167502088555
1342,89.0904761904762
1343,73.56944444444444
1344,64.38095238095238
1345,66.25
1346,71.25952380952381
1347,79.01377551020407
1348,79.76904761904761
1349,73.64285714285714
1350,75.51836734693877
1351,76.51428571428572
1352,84.85714285714286
1353,76.06950113378684
1354,87.32142857142856
1355,86.9609410430839
1356,64.35204081632654
1357,82.59166666666667
1358,78.77721088435374
1359,86.32380952380952
1360,73.57142857142857
1361,92.2595238095238
1362,71.59285714285714
1363,85.13095238095238
1364,79.65238095238097
1365,81.42857142857143
1366,87.14750566893424
1367,82.83732933732934
1368,83.66428571428571
1369,90.55952380952382
1370,89.61632653061226
1371,83.39285714285714
1372,84.15306122448979
1373,80.21397649969079
1374,87.25578231292516
1375,91.32142857142857
1376,93.5904761904762
1377,79.64285714285714
1378,66.28571428571428
1379,73.40249433106575
1380,87.27301587301588
1381,95.99285714285715
1382,88.05986394557821
1383,74.00992063492063
