,0
400,126.60119047619047
401,124.82500000000002
402,119.84642857142856
403,127.46428571428571
404,140.37857142857143
405,128.4047619047619
406,135.51666666666668
407,135.30238095238096
408,132.85714285714286
409,139.08333333333334
410,125.95714285714287
411,146.64285714285714
412,119.83537414965987
413,118.05244279529994
414,129.99319727891157
415,132.8738095238095
416,147.01785714285714
417,136.9047619047619
418,158.6647525406924
419,131.92857142857142
420,142.98299319727892
421,126.66802721088436
422,111.43571428571428
423,132.37738095238095
424,124.63095238095238
425,132.73809523809524
426,127.18367346938774
427,136.88690476190476
428,116.42380952380951
429,142.7214285714286
430,129.6095238095238
431,127.47619047619047
432,135.4890538033395
433,133.46598639455783
434,123.85799319727892
435,127.94444444444444
436,127.5
437,132.77142857142857
438,128.96428571428572
439,133.25
440,131.99399092970523
441,138.8063492063492
442,119.60714285714286
443,131.8095238095238
444,131.86190476190475
445,130.49633699633702
446,128.93574520717377
447,126.85000000000001
448,131.24285714285716
449,130.7047619047619
450,122.02857142857142
451,122.17142857142856
452,128.51139455782314
453,129.20578231292518
454,140.69812925170066
455,137.42437641723356
456,142.95510204081634
457,116.80119047619048
458,131.6
459,111.80583464154893
460,122.17517006802721
461,119.13333333333333
462,123.91360544217686
463,115.62244897959184
464,119.44047619047619
465,124.2795918367347
466,130.92857142857142
467,121.86190476190475
468,137.79444444444445
469,133.78707482993198
470,119.17857142857143
471,121.60714285714286
472,130.08367346938775
473,141.43197278911563
474,130.44659863945577
475,135.5857142857143
476,125.64285714285714
477,124.61904761904762
478,127.84914965986395
479,120.44047619047618
480,149.05714285714285
481,143.60714285714286
482,122.39387755102041
483,143.3761904761905
484,133.70714285714286
485,133.83265306122448
486,128.28571428571428
487,137.27380952380952
488,129.82857142857145
489,125.89387755102041
490,142.42857142857142
491,128.8857142857143
492,127.36632653061226
493,128.58333333333334
494,140.42857142857142
495,128.45
496,151.58676046176046
497,155.65476190476193
498,116.75
499,127.67142857142858
500,126.04727891156462
501,132.53571428571428
502,115.4952380952381
503,141.57857142857142
504,112.77380952380953
505,142.7734693877551
506,153.76071428571427
507,127.07619047619048
508,141.35714285714286
509,139.87142857142857
510,143.3452380952381
511,140.10430839002265
512,137.22108843537416
513,126.75510204081631
514,122.1190476190476
515,125.96190476190476
516,151.5238095238095
517,138.0952380952381
518,126.03571428571429
519,126.71071428571429
520,131.0079365079365
521,121.39285714285714
522,143.70000000000002
523,118.7404761904762
524,136.75714285714284
525,142.42857142857142
526,129.2986394557823
527,135.7547619047619
528,142.54761904761904
529,143.6238095238095
530,131.10085034013605
531,124.21768707482993
532,128.82142857142858
533,129.9047619047619
534,139.0340136054422
535,132.6156462585034
536,136.0904761904762
537,123.60714285714286
538,128.53095238095239
539,130.75714285714284
540,127.23333333333333
541,127.64285714285714
542,134.85714285714286
543,117.53571428571429
544,145.24285714285716
545,129.26190476190476
546,129.45238095238093
547,132.29489795918366
548,135.07830859616573
549,127.72857142857143
550,126.95238095238095
551,135.88095238095238
552,125.52857142857142
553,129.23809523809524
554,130.96428571428572
555,141.11191506905794
556,145.49285714285716
557,128.72619047619048
558,122.87619047619047
559,131.62510822510822
560,126.95476190476191
561,138.75238095238095
562,128.53571428571428
563,131.31666666666666
564,137.3234693877551
565,130.93061224489796
566,127.80238095238096
567,125.38775510204084
568,133.0
569,123.27142857142857
570,137.14285714285714
571,126.80952380952381
572,140.67857142857142
573,127.02585034013605
574,119.95
575,134.75
576,130.8452380952381
577,136.2095238095238
578,125.89285714285714
579,149.21190476190478
580,128.57142857142858
581,140.3700680272109
582,142.97857142857143
583,126.14285714285714
584,122.83809523809524
585,146.95663265306123
586,131.14342403628117
587,157.44523809523812
588,131.55782312925172
589,130.40952380952382
590,120.14761904761905
591,132.17261904761904
592,132.10714285714286
593,127.74931972789116
594,130.5591836734694
595,148.24795918367346
596,122.28633271490415
597,141.0595238095238
598,136.6642857142857
599,132.65238095238095
600,110.53571428571429
601,138.27142857142857
602,122.53809523809524
603,123.08367346938776
604,152.53571428571428
605,133.32142857142858
606,149.46428571428572
607,149.1357142857143
608,125.29761904761905
609,143.4047619047619
610,130.53571428571428
611,124.16326530612244
612,127.3952380952381
613,138.33854875283447
614,133.898199023199
615,131.07619047619048
616,125.07142857142857
617,124.04285714285713
618,123.42857142857143
619,131.74761904761903
620,137.14285714285714
621,132.46186299081035
622,125.3690476190476
623,130.88571428571427
624,142.0969387755102
625,132.0031746031746
626,124.42857142857143
627,123.33571428571429
628,133.85
629,124.68656462585034
630,136.34149659863945
631,121.02142857142857
632,125.81972789115648
633,118.55238095238097
634,134.18492063492064
635,140.3309523809524
636,129.4142857142857
637,158.66734693877552
638,123.53809523809522
639,125.16666666666666
640,140.55
641,128.40249433106575
642,129.4277210884354
643,123.88095238095238
644,110.40561224489795
645,134.9309523809524
646,136.40952380952382
647,127.57857142857144
648,148.29586795192387
649,112.79285714285716
650,130.40850340136052
651,124.71428571428571
652,137.42976190476188
653,126.13367346938776
654,136.08333333333334
655,128.75541125541125
656,134.67074829931974
657,125.98571428571428
658,126.35714285714286
659,120.95034013605444
660,121.85238095238095
661,116.93181818181817
662,132.71428571428572
663,138.12857142857143
664,124.65476190476191
665,129.07857142857142
666,121.38095238095238
667,138.8095238095238
668,146.4591836734694
669,120.64965986394557
670,138.6
671,127.40986394557822
672,136.6904761904762
673,138.68809523809523
674,136.23095238095237
675,136.77808699237272
676,158.8892857142857
677,127.60340136054421
678,132.64285714285714
679,149.59693877551018
680,127.60181663574521
681,131.6
682,159.17653061224493
683,143.9738095238095
684,137.2952380952381
685,160.74285714285716
686,136.38095238095238
687,133.53571428571428
688,138.71428571428572
689,141.24778911564624
690,135.82142857142858
691,127.76734693877552
692,119.14523809523811
693,135.5047619047619
694,125.72142857142856
695,135.16734693877552
696,116.85238095238094
697,118.0765306122449
698,125.79880952380951
699,133.69285714285715
700,138.52857142857144
701,123.39799268192125
702,122.33333333333334
703,122.30238095238096
704,127.33866213151929
705,133.19285714285715
706,135.78809523809525
707,126.99523809523808
708,129.81632653061223
709,132.73809523809524
710,134.39285714285714
711,124.07380952380952
712,134.10714285714286
713,122.87142857142858
714,126.34523809523809
715,120.04285714285712
716,127.21428571428571
717,124.46428571428571
718,128.19523809523807
719,120.88571428571427
720,134.6142857142857
721,138.8095238095238
722,135.76666666666668
723,143.02857142857144
724,136.97461348175634
725,132.1142857142857
726,134.8560606060606
727,127.45
728,128.10476190476192
729,120.73639455782313
730,142.68174603174603
731,142.66519274376418
732,124.22547452547451
733,133.41428571428568
734,129.75408163265305
735,122.34523809523809
736,135.08571428571426
737,114.15362811791383
738,132.63214285714284
739,138.75714285714284
740,121.14285714285714
741,121.56825396825397
742,119.34631519274376
743,114.01428571428572
744,142.53775510204085
745,125.7952380952381
746,129.06122448979593
747,133.3517006802721
748,129.1015873015873
749,130.7904761904762
750,113.15238095238094
751,136.88503401360543
752,115.23129251700679
753,127.14625850340136
754,134.58979591836732
755,131.79229024943314
756,136.75714285714287
757,126.88571428571429
758,132.19285714285715
759,133.48766233766236
760,136.35714285714286
761,136.92857142857142
762,148.74642857142857
763,129.74285714285713
764,125.38571428571429
765,145.42142857142858
766,126.99965986394557
767,120.84642857142856
768,116.49285714285715
769,137.62301587301587
770,154.71428571428572
771,137.31870748299318
772,117.80714285714285
773,171.40216450216448
774,120.10714285714288
775,146.64285714285714
776,113.48015873015872
777,141.75714285714284
778,137.6438775510204
779,134.26530612244898
780,127.13231292517007
781,119.71088435374149
782,122.32857142857142
783,120.31904761904764
784,118.46428571428571
785,130.37310744810745
786,121.04761904761905
787,120.87619047619047
788,143.5674603174603
789,130.61938775510203
790,121.26190476190474
791,123.63809523809523
792,128.78571428571428
793,132.23214285714286
794,113.49761904761905
795,128.71428571428572
796,110.45714285714287
797,133.5857142857143
798,143.38095238095238
799,137.7778911564626
800,139.81156462585034
801,119.32857142857142
802,142.06294063079775
803,126.60714285714286
804,129.0
805,124.85714285714286
806,122.64285714285714
807,130.81530612244896
808,122.73299319727892
809,111.18571428571428
810,117.49761904761904
811,127.47619047619048
812,119.75748299319729
813,122.45952380952382
814,114.14999999999999
815,128.43809523809526
816,136.62857142857143
817,130.65714285714287
818,124.12244897959184
819,125.55532212885154
820,137.2503401360544
821,134.47229437229436
822,120.67142857142858
823,125.51814058956914
824,126.35714285714286
825,114.88105545248402
826,133.5984126984127
827,128.38095238095238
828,116.95476190476191
829,123.0091575091575
830,116.94897959183673
831,127.33809523809524
832,134.88095238095238
833,124.28554421768706
834,127.8704081632653
835,127.95833333333334
836,116.23928571428571
837,141.19047619047618
838,121.19795918367348
839,124.81666666666668
840,125.3047619047619
841,130.92857142857142
842,115.5
843,137.11904761904762
844,127.35714285714285
845,126.04285714285713
846,113.47857142857143
847,107.6826530612245
848,118.90238095238094
849,118.28809523809525
850,122.97278911564626
851,124.82925170068027
852,139.95238095238096
853,124.85714285714286
854,137.51190476190476
855,136.41666666666666
856,138.947052154195
857,132.75
858,125.89795918367346
859,123.52159863945577
860,108.0
861,139.02380952380955
862,125.69285714285715
863,153.11819727891157
864,125.2595238095238
865,126.14761904761905
866,143.8826530612245
867,131.41428571428574
868,126.38503401360545
869,136.2
870,112.49761904761905
871,134.57487631416205
872,125.19047619047619
873,129.84727891156462
874,114.63571428571429
875,120.37857142857142
876,113.93809523809524
877,117.28214285714286
878,129.64455782312925
879,127.3826530612245
880,123.94264782836213
881,117.06666666666668
882,141.24761904761905
883,118.35714285714286
884,117.96190476190475
885,122.19761904761904
886,132.09285714285716
887,127.66666666666666
888,116.09761904761903
889,132.97619047619045
890,141.04285714285714
891,130.27380952380952
892,157.29523809523812
893,123.60714285714286
894,121.08095238095238
895,120.14999999999999
896,119.67380952380952
897,124.07959183673472
898,122.66468253968254
899,133.45238095238093
900,125.42733457019172
901,131.61904761904762
902,115.42857142857143
903,136.67857142857142
904,124.76904761904761
905,114.96428571428571
906,125.25238095238096
907,129.03571428571428
908,141.34041950113377
909,124.30675039246466
910,121.42857142857143
911,127.23571428571428
912,136.32142857142858
913,132.66666666666666
914,141.4857142857143
915,115.11428571428571
916,127.20272108843538
917,120.70714285714287
918,130.55
919,125.28571428571429
920,146.89047619047616
921,130.42891156462585
922,134.0595238095238
923,120.83831168831169
924,122.57142857142857
925,118.96428571428571
926,127.40476190476191
927,135.29761904761907
928,112.10714285714286
929,128.55918367346936
930,134.14361471861474
931,125.01428571428572
932,128.29897959183674
933,137.04761904761907
934,129.62857142857143
935,134.46428571428572
936,143.0404761904762
937,123.28877551020409
938,129.85714285714286
939,130.28809523809522
940,115.39285714285714
941,123.96712018140592
942,124.96870748299318
943,120.78571428571429
944,126.96428571428571
945,123.26660482374768
946,136.86904761904762
947,133.2511904761905
948,129.35714285714286
949,138.92857142857142
950,116.66666666666666
951,129.56428571428572
952,134.29319727891158
953,106.10714285714286
954,108.17857142857143
955,128.36904761904762
956,119.07142857142857
957,129.58098845598846
958,121.84387755102041
959,131.35714285714286
960,114.24897959183673
961,121.3690476190476
962,118.35714285714286
963,119.7482993197279
964,128.259693877551
965,132.33809523809524
966,127.04285714285713
967,139.58214285714286
968,118.2547619047619
969,132.10714285714286
970,129.50476190476192
971,135.0095238095238
972,140.00000000000003
973,142.4190476190476
974,140.30952380952382
975,141.0
976,117.11428571428573
977,121.26190476190477
978,119.17142857142856
979,116.8809523809524
980,126.88809523809525
981,142.4047619047619
982,129.37142857142857
983,119.71428571428571
984,127.79285714285713
985,127.23073593073595
986,127.03333333333332
987,134.08843537414967
988,140.82993197278913
989,119.39285714285714
990,118.86108018965162
991,134.17857142857142
992,131.16666666666666
993,135.62142857142857
994,127.21428571428571
995,132.63809523809525
996,131.9
997,129.14523809523808
998,131.0904761904762
999,117.61428571428571
1000,115.20238095238095
1001,133.17142857142858
1002,121.17857142857143
1003,128.11904761904762
1004,121.45952380952382
1005,133.98214285714286
1006,129.17857142857142
1007,132.96428571428572
1008,122.79047619047618
1009,121.33333333333333
1010,126.71428571428571
1011,142.34637188208617
1012,124.7343537414966
1013,140.14115646258503
1014,131.9547619047619
1015,125.51428571428572
1016,127.13571428571429
1017,120.52142857142857
1018,115.95238095238096
1019,130.64285714285714
1020,125.64285714285715
1021,132.6547619047619
1022,122.02857142857142
1023,132.26666666666668
1024,134.52142857142857
1025,122.0673469387755
1026,128.7047619047619
1027,131.56428571428572
1028,134.74489795918367
1029,137.98124613481758
1030,136.4142857142857
1031,126.28246753246754
1032,113.95572562358277
1033,126.14285714285714
1034,124.33503401360545
1035,129.47619047619045
1036,137.77142857142857
1037,115.22857142857143
1038,121.74603174603173
1039,118.0
1040,113.54285714285713
1041,118.83333333333334
1042,132.54761904761904
1043,120.97857142857143
1044,122.73571428571428
1045,131.12857142857143
1046,123.76428571428572
1047,120.15102040816328
1048,125.64149659863945
1049,123.06326530612243
1050,138.340589569161
1051,122.67534132534134
1052,121.46666666666667
1053,128.03571428571428
1054,120.23809523809526
1055,127.10714285714286
1056,140.0
1057,124.6452380952381
1058,129.1809523809524
1059,123.41666666666667
1060,146.14285714285714
1061,138.69121648659464
1062,120.34495464852607
1063,140.21428571428572
1064,119.90476190476191
1065,135.51190476190476
1066,153.2200061842919
1067,131.99999999999997
1068,138.85714285714286
1069,117.00748299319729
1070,134.48214285714286
1071,123.40568954854669
1072,112.2421768707483
1073,130.22505668934238
1074,124.96428571428571
1075,122.31428571428572
1076,130.56972789115645
1077,126.92857142857143
1078,127.84285714285714
1079,143.21428571428572
1080,111.10204081632652
1081,143.0
1082,128.91688311688313
1083,113.46428571428571
1084,130.45357142857142
1085,128.92857142857142
1086,118.01337868480725
1087,124.23809523809523
1088,128.9
1089,130.96428571428572
1090,122.07312925170069
1091,138.3
1092,123.02380952380953
1093,127.42857142857143
1094,127.42511337868481
1095,138.25714285714284
1096,127.58571428571429
1097,121.62278911564626
1098,128.01445578231292
1099,129.52857142857144
1100,117.71428571428571
1101,113.31428571428572
1102,117.6452380952381
1103,123.73809523809523
1104,118.02380952380952
1105,120.32619047619049
1106,133.07142857142858
1107,138.08979591836734
1108,134.4577664399093
1109,128.50385487528345
1110,121.65442176870748
1111,137.61904761904762
1112,124.08163265306122
1113,109.71428571428574
1114,121.58571428571429
1115,118.15476190476191
1116,116.70952380952382
1117,132.138048855906
1118,131.08095238095237
1119,122.65238095238094
1120,129.66326530612244
1121,128.65850340136055
1122,131.77142857142857
1123,128.34369202226347
1124,125.36428571428573
1125,134.25
1126,117.5
1127,125.69761904761904
1128,116.28571428571429
1129,146.9857142857143
1130,135.17857142857142
1131,136.0
1132,135.10714285714286
1133,122.25
1134,138.92857142857142
1135,123.21428571428571
1136,132.71428571428572
1137,122.4765306122449
1138,122.02755102040815
1139,118.06224489795919
1140,136.30357142857142
1141,137.04693877551023
1142,145.99761904761905
1143,126.95195578231294
1144,139.03214285714287
1145,150.6142857142857
1146,117.10714285714286
1147,127.11428571428573
1148,127.60952380952381
1149,134.72857142857143
1150,129.95238095238093
1151,155.6
1152,119.17857142857143
1153,139.88333333333335
1154,133.68809523809523
1155,139.2642857142857
1156,138.19285714285715
1157,137.87857142857143
1158,119.39591836734694
1159,131.0340136054422
1160,133.5
1161,116.59897959183672
1162,137.22619047619048
1163,117.93673469387754
1164,141.34047619047618
1165,121.34948979591836
1166,108.27857142857144
1167,133.87857142857143
1168,118.45
1169,131.83809523809526
1170,133.50000000000003
1171,127.69285714285715
1172,130.1547619047619
1173,144.28571428571428
1174,136.86666666666665
1175,110.12142857142855
1176,133.4387755102041
1177,130.75
1178,129.61972789115646
1179,140.47380952380954
1180,140.13469387755103
1181,125.78673469387755
1182,126.70510204081633
1183,133.14761904761906
1184,117.78571428571429
1185,130.32142857142858
1186,147.14285714285714
1187,135.24693877551022
1188,130.5
1189,120.89047619047619
1190,129.68571428571428
1191,120.95396825396826
1192,128.71428571428572
1193,118.04761904761904
1194,132.0
1195,127.21904761904761
1196,125.66666666666666
1197,127.72425386006284
1198,123.14047619047619
1199,124.5
1200,136.92602040816328
1201,113.32142857142857
1202,140.14285714285714
1203,116.66666666666667
1204,117.28571428571429
1205,134.40986394557822
1206,133.84285714285713
1207,135.82142857142858
1208,123.11428571428571
1209,130.0
1210,132.17857142857142
1211,129.83333333333331
1212,112.53690476190476
1213,128.27142857142857
1214,115.66666666666666
1215,125.19047619047618
1216,140.3095238095238
1217,128.0
1218,140.23690476190478
1219,140.18214285714285
1220,124.63401360544218
1221,123.57857142857142
1222,136.11269841269842
1223,115.0204081632653
1224,127.29285714285716
1225,120.07142857142857
1226,124.86105442176871
1227,127.25714285714285
1228,116.85714285714288
1229,127.2
1230,121.09761904761906
1231,120.45068027210884
1232,135.54285714285714
1233,130.54761904761904
1234,126.62857142857142
1235,122.41190476190476
1236,135.22857142857143
1237,129.63095238095238
1238,129.17857142857142
1239,125.0421768707483
1240,131.67857142857142
1241,124.7547619047619
1242,122.5
1243,124.14285714285714
1244,131.55
1245,126.34285714285714
1246,123.89285714285715
1247,136.21904761904761
1248,119.87857142857142
1249,138.6547619047619
1250,130.60714285714286
1251,145.46496598639456
1252,134.7
1253,130.6013605442177
1254,121.09285714285714
1255,125.82142857142857
1256,128.04285714285714
1257,112.30714285714285
1258,138.64285714285714
1259,140.0857142857143
1260,133.56428571428572
1261,124.56428571428572
1262,116.36479591836736
1263,133.33333333333334
1264,131.36666666666665
1265,124.30000000000003
1266,130.03571428571428
1267,128.0952380952381
1268,111.39285714285714
1269,134.10714285714286
1270,132.81190476190477
1271,121.74285714285715
1272,127.41904761904763
1273,126.35714285714286
1274,122.15419501133788
1275,131.87528344671202
1276,124.35714285714286
1277,130.13945578231292
1278,125.66689342403629
1279,130.27380952380955
1280,124.57142857142857
1281,131.2452380952381
1282,128.9595238095238
1283,134.66190476190476
1284,127.26190476190474
1285,131.79761904761904
1286,126.5904761904762
1287,125.78571428571429
1288,131.7357142857143
1289,133.79761904761907
1290,122.33095238095238
1291,124.26530612244899
1292,126.58849206349205
1293,117.36360544217686
1294,126.90442176870746
1295,135.71428571428572
1296,135.046485260771
1297,123.41666666666667
1298,133.31428571428572
1299,146.0292207792208
1300,125.16666666666666
1301,118.28911564625851
1302,113.88826530612245
1303,120.85714285714286
1304,124.55952380952382
1305,131.09421768707483
1306,128.14285714285714
1307,140.33809523809524
1308,117.69047619047619
1309,125.14285714285714
1310,122.16666666666666
1311,117.66326530612244
1312,119.43543083900227
1313,117.44132653061224
1314,137.1904761904762
1315,122.28571428571429
1316,139.71428571428572
1317,110.92857142857144
1318,131.5
1319,117.97619047619047
1320,116.3809523809524
1321,130.75918367346938
1322,138.5988095238095
1323,124.90476190476191
1324,130.42091836734693
1325,127.58990929705215
1326,127.6452380952381
1327,128.28571428571428
1328,127.48688930117501
1329,119.04722222222222
1330,128.3081632653061
1331,135.34761904761905
1332,122.0
1333,120.59217687074829
1334,121.26666666666668
1335,120.47845804988663
1336,137.87755102040816
1337,137.74659863945575
1338,128.65
1339,127.95735930735931
1340,127.40598845598846
1341,128.21528822055137
1342,134.80714285714285
1343,125.07227891156461
1344,130.3095238095238
1345,124.67857142857143
1346,117.36309523809523
1347,123.2704081632653
1348,131.7642857142857
1349,124.66666666666666
1350,153.8204081632653
1351,131.43928571428572
1352,125.64285714285714
1353,124.61683673469388
1354,139.23809523809524
1355,153.0551020408163
1356,143.1122448979592
1357,146.94166666666666
1358,128.356462585034
1359,133.69523809523807
1360,131.2357142857143
1361,145.88333333333335
1362,131.80714285714285
1363,147.51190476190476
1364,122.83333333333336
1365,117.69047619047619
1366,145.13253968253966
1367,128.44193306693305
1368,132.87142857142857
1369,132.36904761904762
1370,134.58707482993196
1371,132.96428571428572
1372,149.57823129251702
1373,128.7396413110699
1374,158.54149659863947
1375,149.49285714285716
1376,125.32619047619049
1377,138.92380952380952
1378,123.97619047619048
1379,145.5238095238095
1380,128.6079365079365
1381,145.69285714285715
1382,164.48537414965986
1383,136.125
1384,150.77142857142857
1385,124.2680153180153
1386,126.67857142857143
1387,128.29931972789117
